"","regex_count","uid","method"
"3826","1","wos:000072432600002","full_text"
"3827","2","pubmed-32252271","full_text"
"3828","2","pubmed-31921942","full_text"
"3829","1","pubmed-30678040","full_text"
"3830","1","pubmed-29260173","full_text"
"3831","1","embase-71416154","full_text"
"3832","1","pubmed-30255242","full_text"
"3833","1","pubmed-31160541","full_text"
"3834","1","embase-70861042","full_text"
"3835","3","embase-71416223","full_text"
"3836","1","embase-2001205053","full_text"
"3837","1","pubmed-25598781","full_text"
"3838","1","wos:000264022700023","full_text"
"3839","8","wos:000083723100046","full_text"
"3840","4","pubmed-24752989","full_text"
"3841","7","pubmed-30522932","full_text"
"3842","21","pubmed-33484828","full_text"
"3843","19","pubmed-29444819","full_text"
"3844","41","embase-629098139","full_text"
"3845","43","pubmed-23473322","full_text"
"3846","1","pubmed-21829577","full_text"
"3847","1","pubmed-26661385","full_text"
"3848","11","pubmed-28304288","full_text"
"3849","10","pubmed-26733416","full_text"
"3850","1","pubmed-33420884","full_text"
"3851","1","pubmed-26982728","full_text"
"3852","5","pubmed-25976370","full_text"
"3853","2","scopus-2-s2.0-85130770375","full_text"
"3854","5","embase-815674","full_text"
"3855","1","scopus-2-s2.0-85130405842","full_text"
"3856","1","pubmed-34499332","full_text"
"3857","11","pubmed-25480798","full_text"
"3858","1","embase-70108981","full_text"
"3859","18","pubmed-32102661","full_text"
"3860","2","pubmed-26970498","full_text"
"3861","3","pubmed-27014054","full_text"
"3862","6","embase-70459786","full_text"
"3863","25","embase-631199036","full_text"
"3864","1","pubmed-27220536","full_text"
"3865","1","pubmed-35686025","full_text"
"3866","2","embase-70859843","full_text"
"3867","1","pubmed-22355408","full_text"
"3868","2","pubmed-31191253","full_text"
"3869","46","wos:000238040400030","full_text"
"3870","5","pubmed-33749647","full_text"
"3871","37","pubmed-33514675","full_text"
"3872","2","pubmed-26890742","full_text"
"3873","1","pubmed-31070710","full_text"
"3874","1","pubmed-21688176","full_text"
"3875","4","wos:000244807500014","full_text"
"3876","1","pubmed-31786717","full_text"
"3877","1","wos:000252230300021","full_text"
"3878","2","pubmed-23648430","full_text"
"3879","1","pubmed-30066400","full_text"
"3880","1","embase-620057167","full_text"
"3881","3","pubmed-22910355","full_text"
"3882","3","wos:000271064000005","full_text"
"3883","1","pubmed-32170675","full_text"
"3884","1","pubmed-26235241","full_text"
"3885","28","embase-636646503","full_text"
"3886","1","pubmed-22536172","full_text"
"3887","1","wos:000260987200005","full_text"
"3888","40","pubmed-22913627","full_text"
"3889","61","pubmed-34625112","full_text"
"3890","1","wos:000183637400010","full_text"
"3891","13","pubmed-27683909","full_text"
"3892","16","pubmed-23516302","full_text"
"3893","3","wos:000181555000035","full_text"
"3894","3","pubmed-22442077","full_text"
"3895","6","embase-627604667","full_text"
"3896","5","pubmed-28777881","full_text"
"3897","24","pubmed-33536910","full_text"
"3898","2","pubmed-35794479","full_text"
"3899","15","wos:000235780700073","full_text"
"3900","1","pubmed-29731675","full_text"
"3901","1","pubmed-29427204","full_text"
"3902","27","pubmed-27881772","full_text"
"3903","1","embase-70109851","full_text"
"3904","1","pubmed-31985468","full_text"
"3905","3","pubmed-21642435","full_text"
"3906","1","embase-70502024","full_text"
"3907","3","wos:000077278000003","full_text"
"3908","22","wos:000264767500005","full_text"
"3909","1","wos:000261205200014","full_text"
"3910","5","embase-71286741","full_text"
"3911","10","pubmed-23217200","full_text"
"3912","3","pubmed-21214928","full_text"
"3913","17","embase-71278769","full_text"
"3914","9","scopus-2-s2.0-85125305349","full_text"
"3915","1","wos:000224672100003","full_text"
"3916","1","wos:000166225400009","full_text"
"3917","1","embase-71996255","full_text"
"3918","22","pubmed-34684684","full_text"
"3919","9","wos:000813883300033","full_text"
"3920","1","pubmed-30605907","full_text"
"3921","7","pubmed-33859747","full_text"
"3922","19","pubmed-24105468","full_text"
"3923","13","embase-622900485","full_text"
"3924","1","pubmed-23300905","full_text"
"3925","3","pubmed-34371696","full_text"
"3926","2","pubmed-34521861","full_text"
"3927","2","pubmed-17111375","full_text"
"3928","5","pubmed-32675407","full_text"
"3929","21","pubmed-31843022","full_text"
"3930","17","pubmed-24813892","full_text"
"3931","9","wos:000264342100013","full_text"
"3932","1","pubmed-21389687","full_text"
"3933","4","wos:000185596100014","full_text"
"3934","10","wos:000269629500014","full_text"
"3935","1","pubmed-23079635","full_text"
"3936","1","wos:000278408400016","full_text"
"3937","1","pubmed-23555563","full_text"
"3938","2","pubmed-31040784","full_text"
"3939","2","embase-70108902","full_text"
"3940","1","wos:000276044300004","full_text"
"3941","1","pubmed-21865451","full_text"
"3942","15","wos:000282097500012","full_text"
"3943","14","wos:000249130400019","full_text"
"3944","43","pubmed-30909246","full_text"
"3945","1","pubmed-32154781","full_text"
"3946","3","pubmed-34188184","full_text"
"3947","2","wos:000271146300006","full_text"
"3948","1","embase-70861061","full_text"
"3949","1","pubmed-21745760","full_text"
"3950","1","wos:000270154400022","full_text"
"3951","5","pubmed-21706148","full_text"
"3952","2","pubmed-29865064","full_text"
"3953","1","pubmed-29695619","full_text"
"3954","2","wos:000222950400022","full_text"
"3955","1","wos:000281198700004","full_text"
"3956","18","pubmed-31354470","full_text"
"3957","3","pubmed-30740049","full_text"
"3958","1","embase-70420803","full_text"
"3959","22","wos:000281903600012","full_text"
"3960","1","wos:000231509400021","full_text"
"3961","1","pubmed-20923550","full_text"
"3962","2","wos:000268667600088","full_text"
"3963","1","pubmed-15084661","full_text"
"3964","1","pubmed-31920620","full_text"
"3965","1","embase-70860381","full_text"
"3966","6","pubmed-32524477","full_text"
"3967","22","pubmed-24723110","full_text"
"3968","1","pubmed-34792730","full_text"
"3969","2","pubmed-21297270","full_text"
"3970","9","wos:000281268200019","full_text"
"3971","11","pubmed-33951271","full_text"
"3972","4","wos:000265104600038","full_text"
"3973","3","wos:000270871200006","full_text"
"3974","8","pubmed-34003967","full_text"
"3975","1","wos:000254615100009","full_text"
"3976","1","pubmed-29463708","full_text"
"3977","1","pubmed-33938131","full_text"
"3978","25","pubmed-25659889","full_text"
"3979","1","pubmed-23584199","full_text"
"3980","6","pubmed-19304802","full_text"
"3981","3","pubmed-29796989","full_text"
"3982","60","embase-611614955","full_text"
"3983","6","pubmed-29986165","full_text"
"3984","1","pubmed-34825188","full_text"
"3985","1","embase-629097680","full_text"
"3986","12","wos:000261395000014","full_text"
"3987","2","pubmed-29784049","full_text"
"3988","13","wos:000824413000001","full_text"
"3989","1","pubmed-23615859","full_text"
"3990","33","pubmed-26629777","full_text"
"3991","14","pubmed-33262690","full_text"
"3992","25","wos:000269317900027","full_text"
"3993","2","embase-70502364","full_text"
"3994","4","wos:000239611500032","full_text"
"3995","1","embase-70860693","full_text"
"3996","1","embase-70860997","full_text"
"3997","32","pubmed-31358853","full_text"
"3998","1","pubmed-24903778","full_text"
"3999","2","embase-70502346","full_text"
"4000","13","embase-618812266","full_text"
"4001","15","embase-626238076","full_text"
"4002","1","pubmed-30689566","full_text"
"4003","3","embase-70861045","full_text"
"4004","9","pubmed-30021167","full_text"
"4005","1","pubmed-31267473","full_text"
"4006","1","wos:000250275400011","full_text"
"4007","20","wos:000263120500010","full_text"
"4008","1","pubmed-21750376","full_text"
"4009","1","pubmed-33597269","full_text"
"4010","26","wos:000276617100022","full_text"
"4011","2","pubmed-32977336","full_text"
"4012","2","pubmed-33335779","full_text"
"4013","11","pubmed-34313551","full_text"
"4014","19","pubmed-25206371","full_text"
"4015","1","embase-616185908","full_text"
"4016","9","wos:000259383300003","full_text"
"4017","35","embase-71592544","full_text"
"4018","1","wos:000255527300003","full_text"
"4019","1","wos:000266064500001","full_text"
"4020","6","wos:000281768000024","full_text"
"4021","15","wos:000218574600004","full_text"
"4022","1","pubmed-31213670","full_text"
"4023","2","embase-70860410","full_text"
"4024","1","embase-70109238","full_text"
"4025","21","pubmed-35431906","full_text"
"4026","3","pubmed-27974048","full_text"
"4027","2","embase-2001203109","full_text"
"4028","2","pubmed-31953648","full_text"
"4029","8","pubmed-34861165","full_text"
"4030","4","pubmed-33434745","full_text"
"4031","95","wos:000275688000009","full_text"
"4032","5","pubmed-30542279","full_text"
"4033","29","pubmed-31160730","full_text"
"4034","4","wos:000258762800005","full_text"
"4035","4","wos:000237450300020","full_text"
"4036","28","pubmed-27882091","full_text"
"4037","17","pubmed-32116638","full_text"
"4038","2","wos:000265935200022","full_text"
"4039","17","pubmed-29746089","full_text"
"4040","12","wos:000236472500066","full_text"
"4041","1","wos:000269629400006","full_text"
"4042","3","pubmed-16154929","full_text"
"4043","16","pubmed-24891237","full_text"
"4044","1","embase-70806399","full_text"
"4045","1","wos:000232669300015","full_text"
"4046","1","pubmed-33829643","full_text"
"4047","1","embase-71369984","full_text"
"4048","1","pubmed-30291623","full_text"
"4049","5","embase-71094942","full_text"
"4050","1","pubmed-26021747","full_text"
"4051","2","pubmed-22203915","full_text"
"4052","21","wos:000283049700027","full_text"
"4053","21","pubmed-29560412","full_text"
"4054","10","pubmed-22072674","full_text"
"4055","1","pubmed-27383500","full_text"
"4056","2","pubmed-17623042","full_text"
"4057","1","wos:000260614300004","full_text"
"4058","1","wos:000261112800001","full_text"
"4059","1","pubmed-15056724","full_text"
"4060","31","pubmed-29357117","full_text"
"4061","1","pubmed-16104849","full_text"
"4062","1","pubmed-28045139","full_text"
"4063","52","pubmed-29199135","full_text"
"4064","1","pubmed-34672897","full_text"
"4065","1","pubmed-22611415","full_text"
"4066","8","pubmed-31424430","full_text"
"4067","4","pubmed-34548475","full_text"
"4068","2","pubmed-26890765","full_text"
"4069","1","wos:000262665900041","full_text"
"4070","1","pubmed-35928998","full_text"
"4071","2","pubmed-27881951","full_text"
"4072","8","pubmed-32457076","full_text"
"4073","1","pubmed-30332887","full_text"
"4074","9","wos:000183280300004","full_text"
"4075","2","pubmed-32424276","full_text"
"4076","1","pubmed-35727988","full_text"
"4077","1","pubmed-35741660","full_text"
"4078","1","wos:000257097900006","full_text"
"4079","1","pubmed-27113224","full_text"
"4080","1","pubmed-29948724","full_text"
"4081","3","pubmed-25722699","full_text"
"4082","1","pubmed-31597093","full_text"
"4083","41","pubmed-31127002","full_text"
"4084","1","embase-70109801","full_text"
"4085","1","wos:000274246700007","full_text"
"4086","1","pubmed-24563821","full_text"
"4087","8","wos:000251525800072","full_text"
"4088","1","pubmed-23317003","full_text"
"4089","5","pubmed-21744242","full_text"
"4090","1","pubmed-33980545","full_text"
"4091","1","pubmed-31924799","full_text"
"4092","1","pubmed-16837105","full_text"
"4093","1","pubmed-30729413","full_text"
"4094","1","pubmed-31031598","full_text"
"4095","2","pubmed-30574085","full_text"
"4096","5","embase-70501843","full_text"
"4097","32","pubmed-33542194","full_text"
"4098","19","pubmed-34657881","full_text"
"4099","1","embase-368687429","full_text"
"4100","2","pubmed-21801493","full_text"
"4101","1","pubmed-30407508","full_text"
"4102","1","wos:000076701200001","full_text"
"4103","1","pubmed-28036398","full_text"
"4104","7","pubmed-27727310","full_text"
"4105","11","pubmed-30872728","full_text"
"4106","2","pubmed-31636681","full_text"
"4107","1","pubmed-32716602","full_text"
"4108","1","pubmed-30813496","full_text"
"4109","22","pubmed-29661886","full_text"
"4110","21","pubmed-33180247","full_text"
"4111","2","pubmed-23175826","full_text"
"4112","3","wos:000183570400019","full_text"
"4113","1","pubmed-35860293","full_text"
"4114","5","embase-70658831","full_text"
"4115","1","pubmed-21889940","full_text"
"4116","22","pubmed-25064080","full_text"
"4117","1","embase-70612551","full_text"
"4118","1","pubmed-33946488","full_text"
"4119","2","embase-70502560","full_text"
"4120","68","pubmed-34261700","full_text"
"4121","1","embase-70110003","full_text"
"4122","4","pubmed-26717882","full_text"
"4123","1","pubmed-33140268","full_text"
"4124","52","embase-619564625","full_text"
"4125","8","pubmed-27165780","full_text"
"4126","7","pubmed-34617884","full_text"
"4127","8","pubmed-34407949","full_text"
"4128","10","embase-604107776","full_text"
"4129","6","pubmed-33254080","full_text"
"4130","11","pubmed-23241062","full_text"
"4131","2","pubmed-33408613","full_text"
"4132","1","pubmed-27199101","full_text"
"4133","4","scopus-2-s2.0-85130786433","full_text"
"4134","1","embase-71416131","full_text"
"4135","12","wos:000283666500021","full_text"
"4136","1","pubmed-29782321","full_text"
"4137","13","scopus-2-s2.0-85135175661","full_text"
"4138","1","pubmed-28046000","full_text"
"4139","1","pubmed-34578829","full_text"
"4140","30","pubmed-29484523","full_text"
"4141","6","pubmed-32478184","full_text"
"4142","5","pubmed-35811528","full_text"
"4143","6","pubmed-30072874","full_text"
"4144","35","embase-71592061","full_text"
"4145","3","pubmed-30587542","full_text"
"4146","1","pubmed-33166699","full_text"
"4147","1","wos:000233460400009","full_text"
"4148","1","pubmed-34042235","full_text"
"4149","2","embase-605407876","full_text"
"4150","20","pubmed-21084594","full_text"
"4151","1","pubmed-34486097","full_text"
"4152","1","pubmed-32351378","full_text"
"4153","1","pubmed-30218997","full_text"
"4154","2","pubmed-28847811","full_text"
"4155","5","scopus-2-s2.0-85122673801","full_text"
"4156","1","pubmed-35008983","full_text"
"4157","1","wos:000281827600007","full_text"
"4158","6","pubmed-30460616","full_text"
"4159","3","embase-618811612","full_text"
"4160","1","pubmed-25099753","full_text"
"4161","1","pubmed-31134481","full_text"
"4162","1","pubmed-31412065","full_text"
"4163","7","pubmed-30594047","full_text"
"4164","14","embase-618811406","full_text"
"4165","5","embase-70110043","full_text"
"4166","5","wos:000218576800005","full_text"
"4167","1","pubmed-28516241","full_text"
"4168","2","wos:000183526200023","full_text"
"4169","4","pubmed-29874583","full_text"
"4170","1","wos:000256779200018","full_text"
"4171","2","embase-70109862","full_text"
"4172","1","pubmed-27196744","full_text"
"4173","10","pubmed-26088971","full_text"
"4174","1","pubmed-31381841","full_text"
"4175","19","wos:000258297500023","full_text"
"4176","3","pubmed-34639161","full_text"
"4177","2","wos:000236328200019","full_text"
"4178","1","embase-70501867","full_text"
"4179","1","pubmed-25206404","full_text"
"4180","1","pubmed-21695154","full_text"
"4181","1","pubmed-31842924","full_text"
"4182","8","pubmed-22049439","full_text"
"4183","5","embase-70110044","full_text"
"4184","1","wos:000285128400005","full_text"
"4185","1","wos:000243978600013","full_text"
"4186","1","pubmed-35393391","full_text"
"4187","60","pubmed-30762016","full_text"
"4188","1","pubmed-34776988","full_text"
